Address_r1,Address_r2,Sample_ID,total_raw_reads,reads_with_guides,expected_reads_with_guides,unexpected_reads_with_guides,lowQ_reads,frac_unexpected,frac_expected,frac_lowQ_reads
/labs/mwinslow/Haiqing/NGS_Raw_data/LA88_250210/01.RawData/LA88_54/LA88_54_CKDL250003122-1A_22MTNYLT4_L4_1.fq.gz,/labs/mwinslow/Haiqing/NGS_Raw_data/LA88_250210/01.RawData/LA88_54/LA88_54_CKDL250003122-1A_22MTNYLT4_L4_2.fq.gz,LA88_54,7398797,6494668,6454354,40314,904129,0.005448723623583672,0.8723518161128087,0.12219946026360771
/labs/mwinslow/Haiqing/NGS_Raw_data/LA88_250210/01.RawData/LA88_30/LA88_30_CKDL250003122-1A_22MTNYLT4_L4_1.fq.gz,/labs/mwinslow/Haiqing/NGS_Raw_data/LA88_250210/01.RawData/LA88_30/LA88_30_CKDL250003122-1A_22MTNYLT4_L4_2.fq.gz,LA88_30,16114309,14391792,14262105,129687,1722517,0.008047940498100167,0.8850584285059943,0.10689363099590557
